C00572065,PUTTING IN FOR PRESIDENT OF THE UNITED STATES LARRY D. SCARBOROUGH,P,P60005774
C00572297,PEOPLES VOICE ELECT RONALD DUKE PRESIDENT,P,P60005782
C00572446,JIM RUNDBERG COMMITTEE FOR ELECTION,P,P20002051
C00572552,THE COMMITTEE FOR CHRISTOPHER DARREN HORN FOR PRESIDENT,P,
C00572636,BILL PRUITT (L-OK) FOR US PRESIDENT,P,P60005824
C00572875,DARWIN REEDY FOR PRESIDENT,P,P60005832
C00573337,COMMITTEE TO ELECT DAVID MD FOR THE PRESIDENT OF THE USA,P,P60005865
C00573519,CARSON AMERICA,P,P60005915
C00573543,SYD BUTTOCKS COMMITTEE; THE,P,P60005931
C00573600,MARTINHAHN-2016,P,P60005949
C00573667,TOOL,P,P60005964
C00573816,MARKFORAMERICA, INC.,P,P60005972
C00573865,COMMITTEE TO ELECT LORI FLEMING FOR PRESIDENT 2016,P,P60005907
C00573907,COMMITTEE TO ELECT BOB MCNEIL,P,P80005762
C00573972,COMMITTEE-TO-ELECT-JAMES-C-MITCHELL-JR-PRESIDENT-16,P,P60006012
C00573998,MARTIN HAHN - 2016 PRESIDENTIAL CAMPAIGN COMMITTEE,P,P60005949
C00574335,JOSEPH EDWARD ANDERSON JR.,P,
C00574582,KENN GIVIDEN/BOB WHITAKER FOR PRESIDENT/VICE PRESIDENT,P,P60006061
C00574624,CRUZ FOR PRESIDENT,P,P60006111
C00574699,BRYAN OLLIVIER FOR PRESIDENT,P,
C00574707,FRIENDS OF LEE RHODES,P,P60006160
C00574855,ROYCE FOR PRESIDENT,P,P60006202
C00574863,TRUE INDEPENDENTS FOR AMERICA.,P,P60006194
C00575001,RAYMOND M. MILLER  PRESIDENTIAL COMMITTEE,P,
C00575019,EDIE FOR PRESIDENT,P,
C00575134,DEAN CAPONE FOR PRESIDENT,P,P60006293
C00575142,PETER BREYFOGLE FOR PRESIDENT,P,P60006319
C00575159,THE COMMITTEE TO ELECT JEFFREY M OLEYAR,P,P60006327
C00575191,RAYMONDPAC,P,P60006731
C00575217,JEFFERSON SHERMAN - PRESIDENT 2016,P,P60005345
C00575225,NOW OUR WAY,P,P60006368
C00575241,PAUL ROSENBERGER AND PRESIDENT UNITED STATES OF AMERICA USC101 A MANS WORD ONE NATION UNDE,P,P40003329
C00575290,COMMITTE TO ELECT DAN TAUS FOR PRESIDENT,P,
C00575308,THE COMMITTEE TO ELECT DAN TAUS PRESIDENT,P,
C00575324,COMMITTEE FOR THE ELECTION OF DONOVAN RAYMOND,P,
C00575357,KAMINSKY 2016,P,P60006418
C00575365,DONALD EUGENE CAMPAIGN FOR PRESIDENT,P,P60006426
C00575407,WILLIAM BURN HOWARD,P,P60006517
C00575449,RAND PAUL FOR PRESIDENT, INC.,P,P40003576
C00575514,NONE,P,P60006475
C00575613,FRIENDS OF GREGORY A FOSTER,P,P60006525
C00575621,CASTLEBERRY NON PROFIT FOUNDATION INC,P,P60006236
C00575647,ELECT OBERN FOR PRESIDENT,P,
C00575670,RYAN PERERA ELECTION COMMITTEE,P,
C00575704,PRAGMATIC PARTY COMMITTEE,P,P60006285
C00575720,SIGSBY, ROBERT WAYNE,P,P60006566
C00575779,DANIEL HOGAN 2016,P,P60006582
C00575787,COMMITTEE TO ELECT ERIC NAGEL,P,P60006632
C00575795,HILLARY FOR AMERICA,P,P00003392
C00575803,INCE FOR PRESIDENT 2016 - RESTORE LIBERTY,P,P60006277
C00575852,COMMITTEE TO ELECT RYAN SHEPARD,P,P60006152
C00575969,COMMITTEE TO ELECT ALAN SPEARS PRESIDENT,P,P60005790
C00576025,(WARREN OWENS) UNCOMMON COMMON MAN,P,P60006772
C00576066,ELECT MERIDI RICHARDSON BOSLEY PRESIDENT,P,
C00576074,DML FOR AMERICA,P,P60006814
C00576165,VANDEWEGE VICTORY COMMITTEE,P,P60006830
C00576447,COMMITTEE TO ELECT RAY UHRIC,P,P60006905
C00576454,NA,P,P60006921
C00576546,COMMITTEE TO ELECT WILLIAM LYNCH PRESIDENT,P,P60006749
C00576553,GEORGE W DIETRICH II FOR PRESIDENT,P,
C00576603,NATURAL BORN CITIZEN PARTY NATIONAL COMMITTEE,P,P60007010
C00576629,DUCKWALD FOR PRESIDENT,P,P60005709
C00576637,JOHN CHESTER FOR PRESIDENT 2016,P,P60006996
C00576645,NICHOLAS EVANS FOR PRESIDENT,P,P60007002
C00576702,EALY FOR EQUALITY,P,
C00576728,BRENDA DAWN JUSTICE,P,P60005261
C00576769,JEROME SINGLETON 2016,P,P60007044
C00576785,LARRY EALY IS TAKING BACK OUR COMMUNITY,P,P60007093
C00576827,BLYTH AMERICA JOHN BLYTH FOR PRESIDENT OF THE UNITED STATES 2016,P,P80003114
C00576835,VOTE LUTZ FOR LIBERTY,P,P60007069
C00576843,PRESIDENT WARREN RODERICK ASHE,P,P00003715
C00576918,WEIL FOR PRESIDENT,P,P60007119
C00576942,CITIZENS FOR A GREATER NATION,P,
C00576967,CITIZENS TO ELECT DANIEL P ZUTLER FOR PRESIDENT,P,P60007143
C00576991,STAGG,P,
C00577023,YOUR CITIZEN PRESIDENT,P,P60006889
C00577106,SOURAYA FAAS FOR PRESIDENT,P,P60007176
C00577130,BERNIE 2016,P,P60007168
C00577312,CARLY FOR PRESIDENT,P,P60007242
C00577403,TONY SMITHERMAN'S AFTER PARTY COMMITTEE,P,P60007259
C00577411,COMMITTEE TO ELECT LLOYD KELSO PRESIDENT,P,P60007267
C00577429,MARTY PIATT FOR U.S. PRESIDENT CAMPAIGN COMMITTEE,P,P60007283
C00577478,LINDA J HART,P,P60007317
C00577486,THE COMMITTEE FOR THE INSTALLATION OF LIMBERBUTT,P,P60007366
C00577551,IN GOD WE TRUST FOR TIMOTHY R FARKAS,P,P60007416
C00577726,RAYMONDPAC.US,P,
C00577742,HEY, JEREMY GABLE IS RUNNING FOR PRESIDENT,P,P00004887
C00577775,JOSEPH ARTHUR STETSON,P,P60007481
C00577783,COMMITTEE TO ELECT BILLY MOORE FOR PRESIDENT,P,P60007473
C00577791,WALLACE 2016,P,P00003897
C00577809,VOTE LARRY DUNCAN FOR PRESIDENT 2016,P,P60006871
C00577817,LYNN S KAHN FOR PRESIDENT 2016,P,P60005808
C00577858,DAVID MILLS 2016,P,P60007499
C00577916,WILLIE WILSON 2016,P,P60007515
C00577932,ARTHUR BROOKS CAPAIGN FOR PRESIDENT, 2016,P,
C00577965,MERRIEL FOR PRESIDENT 2016,P,
C00577981,HUCKABEE FOR PRESIDENT, INC.,P,P80003478
C00578070,POWER FOR THE PEOPLE-DEONIA NEVEU,P,P20002176
C00578088,COMMITTEE TO ELECT MARK SLEGGS,P,P60007531
C00578112,SCROGGIE FOR AMERICA 2016,P,P60007440
C00578138,HILI DIRECTO FOR ARTURO,P,
C00578237,NEVEN GIBBS FOR PRESIDENT,P,
C00578245,PATAKI FOR PRESIDENT INC,P,P60007572
C00578310,HILLARY - MACK LETS - DO - WHAT RIGHT FOR AMERICA,P,P60007580
C00578492,SANTORUM FOR PRESIDENT 2016,P,P20002721
C00578526,THE ENLIGHTENMENT PARTY,P,P60007614
C00578534,BRAUN FOR PRESIDENT,P,P60007630
C00578575,APOCALPSE 2016,P,
C00578591,VOTE FOR MICHELLE "HOPE" WALKER FOR UNITED STATES PRESIDENT 2016,P,P60007655
C00578617,KEYA JERRY FOR PRESIDENT,P,P60007663
C00578641,LESTER SKIP MAUL FOR PRESIDENT 2016,P,P60006913
C00578658,O'MALLEY FOR PRESIDENT,P,P60007671
C00578690,SEAVIEW GROUP LLC,P,P60007689
C00578757,LINDSEY GRAHAM 2016,P,P60007697
C00578815,ANITRA BROWN COMMITTEE,P,P60014560
C00578872,ELIJAH MANLEY FOR PRESIDENT 2016,P,P60007895
C00578930,FORSYTH FOR PRESIDENT,P,P60007739
C00579011,MARK BROOKS,P,P60007762
C00579037,COMMITTEE TO ELECT MORRIS KENT THOMPSON (APAP),P,P60007770
C00579144,POT USOA ; THE,P,P60007788
C00579177,KATT COMMITTEE FOR PRESIDENT,P,P60007804
C00579185,MATTFLORES FOR PRESIDENT,P,P60007846
C00579193,CHAD EUGENE BOISSELLE FOR US PRESIDENT,P,P60007838
C00579276,BRAD WINSLOW FOR PRESIDENT CAMPAIGN COMMITTEE,P,P60007754
C00579284,BROOKS A. CULLISON FOR PRESIDENT COMMITTEE,P,P60007903
C00579326,PRO AMERICA STERLING4PRESIDENT,P,P60007929
C00579334,K. ROSS NEWLAND FOR PRESIDENT,P,P60007937
C00579409,RESTORING THE AMERICAN DREAM - SPENCE SNYDER,P,P60007184
C00579417,YOUNG 4 PRESIDENT,P,P60008026
C00579441,MICHAEL CASTILLEJOS FOR PRESIDENT,P,P60008042
C00579458,JEB 2016, INC.,P,P60008059
C00579565,COMMITTEE TO ELECT PHIL CORNELL - PRESIDENT,P,P60008125
C00579581,JAMESCASEYCOLLINSGETNIT,P,P60008133
C00579607,TAMEIKA HAWKINS,P,P60008679
C00579615,NEIL GRIMALDI FOR US PRESIDENT,P,P60008158
C00579631,MY HILARY 2016,P,P60008166
C00579672,J. LEE STEVENS FOR PRESIDENT,P,P60008141
C00579698,KENNY RODEO ELECTION COMMITTEE,P,P60007887
C00579706,CHAFEE 2016,P,P60008075
C00579714,ELECT CYNTHIA BARRIMOND,P,
C00579748,ROSEANNE & JAN THE TEAM WITH A PLAN,P,
C00579805,GOFUNDME,P,P60007101
C00579839,DEMOCRATS FOR REPUBLICAN VIRGINIA STATE SEN EMMETT W HANGER JR FOR US PRESIDENT,P,P60008265
C00579847,GERALD JOHN JENNINGS II FOR PRESIDENT,P,P60008299
C00579953,MICHEL ANISSA POWELL THE ONLY ONE FOR THE JOB 2016 PRESIDENCY AND BEYOND,P,P80003916
C00579961,TRUITT FOR PRESIDENT 2016 COMMITTEE,P,P60007820
C00579987,QUANCIDINE FOR PRESIDENT,P,P60008323
C00579995,CIOTTI FOR POTUS,P,P60008331
C00580035,ANDREW ROSENBAUM FOR POTUS,P,P60008349
C00580050,I LIKE ISAAC IKE VEGA,P,P60008364
C00580100,DONALD J. TRUMP FOR PRESIDENT, INC.,P,P80001571
C00580159,JINDAL FOR PRESIDENT,P,P60008398
C00580167,DAVID S WESSON,P,P60008414
C00580175,MICHELE ANN JONES TOUCHETTGESS FOR PRESIDENT COMMITTEE,P,P60008430
C00580183,PATRICIA STEVENS,P,P60008463
C00580209,KELLEY B RAINEY,P,P60008471
C00580274,JAMES RAY MARTIN,P,P60008505
C00580332,MIKE WILEY LIBERTARIAN FOR PRESIDENT 2016,P,P60008513
C00580399,CHRIS CHRISTIE FOR PRESIDENT INC,P,P60008521
C00580407,THE FRIENDS OF MR. JAMES JEROME BELL FOR PRESIDENT,P,P60007523
C00580449,BARRIX FOR AMERICA,P,
C00580456,COMMITEE FOR COMMON SENSE TO ELECT DAVID LARM,P,P60007978
C00580480,SCOTT WALKER INC,P,P60006046
C00580514,PRESIDENTIAL DRAFT COMMITTEE FOR ROBBIE HOFFMAN 2016,P,P60008257
C00580530,COSTELLO FOR PRESIDENT, INC.,P,P60008489
C00580548,BENJAMIN FOR PRESIDENT,P,P60008562
C00580605,COMMITTEE TO ELECT COLTON UNDEN,P,P60008604
C00580639,RLEE GROUP 2016 FAIR SHKE PARTY,P,P60008620
C00580720,URYAN NELSON 2016,P,P60008661
C00580860,CAROL TORKKO FOR US PRESIDENT COMMITTEE,P,P60008729
C00580944,TURK'S ULTRA PATRIOTIC ACTION COMMITTEE,P,P60008745
C00580985,HART IN 2016,P,P60008760
C00581009,ISIS ELIJAH,P,P60008786
C00581082,ROGER JEWELL FOR LIBERTARIAN PRESIDENT 2016,P,P60002458
C00581199,JILL STEIN FOR PRESIDENT,P,P20003984
C00581215,WEBB 2016,P,P60008885
C00581264,OLIVEREZ FOR PRESIDENT,P,P60008687
C00581355,EURTON FOR PRESIDENT 2016,P,P60008596
C00581363,INDEPENDENT AMERICAN FRANK S HUBER II FOR PRESIDENT COMMITTEE,P,P60008901
C00581389,ART DREW FOR PRESIDENT,P,P60008919
C00581405,ANDY MARTIN FOR AMERICA,P,P60008943
C00581553,KDWEINER,  SPECIAL  COUNSEL: 311357-01,P,P60008117
C00581579,KWAME "MAYOR" BOATENG FOR PRESIDENT OF UNITED STATES 2016,P,P60008851
C00581603,FRIENDS OF BOB LEONARD PRIBBLE II FOR PRESIDENT,P,P60009073
C00581629,COMMITTEE TO ELECT BOB,P,P60009081
C00581736,TRUTH,P,P60009107
C00581801,NO BULL COMMITTEE,P,
C00581850,#SAMX2016,P,P60009149
C00581876,KASICH FOR AMERICA,P,P60003670
C00581900,T BEN SMITH FOR PRESIDENT,P,P60009180
C00582023,STAN WARNER FOR PRESIDENT,P,P60009214
C00582098,DOUGLAS DUKE,P,P60007309
C00582106,ADAMS & ADAMS (FOR J. LYNN ADAMS),P,P60009008
C00582197,ERWIN FOR PRESIDENT,P,P60009230
C00582205,JESUS PARTY; THE,P,P60007788
C00582346,VOTE FOR DAVE,P,P60009305
C00582361,EAMON MCKEEVER FOR PRESIDENT, INC.,P,P60009313
C00582411,STAR LOCKE HEADQUARTERS,P,P80004989
C00582445,N/A - NO CAMPAIGN CONTRIBUTIONS SOLICITED,P,P60009347
C00582452,WARREN FOR PRESIDENT 16,P,P60009354
C00582577,CORNELUIS MATHEWS FOR PRESIDENT 2016,P,P60009123
C00582627,COMMITTEE TO ELECT DAVE SARTIN,P,P60009172
C00582668,GILMORE FOR AMERICA LLC,P,P80003379
C00582825,EDEN 2016,P,P60009495
C00582833,SOLUTIONATORS FOR EDEN 2016,P,P60009495
C00582874,RHETT R SMITH FOR PRESIDENT,P,P80004641
C00582908,RICH FOR PRESIDENT 2016,P,P60009537
C00582916,THE BULL MOOSE PARTY RICES,P,P60009545
C00582932,THE PEOPLE FOR DUSTIN BAIRD FOR PRESIDENT OF THE UNITED STATES,P,P60009602
C00583047,BRIGGS CAMPAIGN,P,P60009644
C00583070,PATRICK OCKANDER. DEFENDING OUR CONSTITUTION AND RESTORING THE POWER TO THE PEOPLE,P,P60009651
C00583179,THE CHIVALRY PARTY,P,P80004690
C00583237,MARFASH,P,P60009693
C00583245,STEPHEN L. RUSH NAT'L EXPLORATORY CMTE,P,P40003626
C00583286,FARNELL CAMPAIGN COMMITTEE,P,P60009735
C00583328,PRINCESS OAWLAWOLWAOL FOR PRESIDENT,P,P60009750
C00583542,COMMITTEE TO ELECT PETER MESSINA FOR PRESIDENT OF THE UNITED STATES; THE,P,P60009859
C00583591,PEOPLE'S PARTY FOR PAUL PRESTE; THE,P,P60012325
C00583633,COMMITTEE TO ELECT ABRAHAM ISRAEL; THE,P,P60009834
C00583674,COMMITTEE TO ELECT LAWSON PRESIDENT 2016,P,P20003950
C00583716,DONALD TRUMP ORGANIZATION,P,
C00583724,GEBY E ESPINOSA ORGANIZATION,P,P60009958
C00583740,SMITH SERVANT COMMITTEE,P,P60009966
C00583757,QUINN FOR AMERICA,P,P60010303
C00583765,UNITED STATES MEME PARTY,P,P60009990
C00583773,KRISTOPHER GUTIERREZ,P,P60010006
C00583807,NUMBER1HUSTLER,P,P60010071
C00583815,TIMOTHY STANG 4 PREZ,P,P60010196
C00583831,CITIZENS FOR LOGIC AND REASON,P,P60010212
C00583849,SIN,P,P60010246
C00583856,HARRISON COLE FOR 2016 PRESIDENT,P,
C00583864,JASON EDDY FOR PRESIDENT 2016,P,P60010337
C00583906,REAL CHANGE,P,P60010469
C00583922,OSCAR FOR AMERICA COMMITTEE,P,
C00583930,THE COMMITTEE TO ELECT MARKY FOR PREZ,P,P60010600
C00583948,MAXIMUS VAN ORDEN,P,P60010642
C00583955,CLYDE CRATCH FOR PRESIDENT,P,P60010634
C00583963,THE COALITION TO ELECT MICHAEL SIMMONS,P,P60010402
C00583989,WILLIAM GOODMAN THINKS HALLOWEEN IS BETTER THAN CHRISTMAS,P,P60010675
C00583997,FILES FOR AMERICA,P,
C00584003,THE COMMITTEE TO ELECT RANDALL BIZZLE PRESIDENT OF THE U.S.A.,P,P60010717
C00584011,FOR THE PEOPLE,P,P60010618
C00584029,BUTT STUFF 2016,P,P60010691
C00584037,DEMOCRATIC COMMITEE,P,P60010741
C00584045,VOTE BAIN,P,P60010774
C00584052,LUTHOR FOR PRESIDENT 2016,P,P60010832
C00584060,NED DONOVAN FOR A BETTER AMERICA,P,P60010824
C00584078,AYY PEPE LMAO,P,P40003634
C00584086,AYYLMAO FOR PRESIDENT,P,P40003634
C00584094,BENJAMIN MARKGRAF 420 FUNDRAISING ACTION PRESIDENTIAL ELECTION COMMITTEE,P,P60010899
C00584102,THE 36 CHAMBERS,P,P60010931
C00584110,NYC COFFEE PARTY,P,P60010956
C00584128,CRUNCH 2016,P,P60010949
C00584144,CAM DADDY,P,P60010980
C00584169,BECAUSE THE INTERNET PAC,P,P60011103
C00584177,FATLIJAH FOR PRESIDENT,P,P60011160
C00584185,AIDAN FOR AMERICA,P,P60011194
C00584201,PURKAPLE FOR PRES. 2032,P,P20005310
C00584219,BEARS COMITTEE,P,P60011269
C00584227,ROCKY BALBOA RUNNING, TO THE SOUND OF HIS THEME SONG, FOR PRES. 2016,P,P60011012
C00584235,JOHN MCCARTHY FOR PRESIDENT,P,P60011293
C00584243,LEDNOVICH FOR PRESIDENT (LFP),P,P60011244
C00584250,BHG2016,P,P60013042
C00584292,JOSH FOR PRESIDENT,P,P60011129
C00584326,LANINE WILSON,P,P60011475
C00584334,LE MEME PARTY,P,P60011483
C00584342,TOMMY TURNER FOR PRESIDENT,P,P60011509
C00584359,JOEY BERRY FOR PRESIDENT,P,P60011517
C00584375,COMMITTEE TO ELECT SAMUEL,P,P60011558
C00584409,MIKE MAGOLNICK 2016,P,P60011616
C00584417,JOHN ANDERSON,P,P60011632
C00584425,SEAN BURNS 2016,P,P60011640
C00584433,VOTE KRYSTAL FOR UNITY,P,P60011657
C00584441,NORMAN DUTRA CARES,P,P60011681
C00584458,MARK A HOUSTON,P,
C00584466,LEGALIZATION OF DANK MAYMAYS,P,P60011731
C00584474,ANDREW SIMMONS,P,P60011723
C00584490,SAM REISBORD FOR PRESIDENT 2016,P,P60011855
C00584508,COMMITTEE FOR THE COLONIZATION OF AMERICA,P,
C00584516,MICHAEL DAUB FOR PRESIDENT,P,P60011905
C00584532,WHAT ARE THOSE FOR PRESIDENT 2016,P,P60011913
C00584540,THE COOKIE CULT OF AMERICA,P,P60011988
C00584557,BEETS INTERNATIONAL,P,P60012010
C00584565,ANONYMOUS CYBORG OCCUPYING US PRESIDENCY,P,P60012051
C00584573,WHAT ARE THOOOOOOOOOOOSE,P,
C00584581,JEDI COUNCIL,P,P60012085
C00584607,ED FOR PRESIDENT,P,P60012150
C00584623,KEREENYAGA YAZID FOR PRESIDENT 2016,P,
C00584631,COMMITTEE TO RESTORE AMERICA TO POWER,P,P60012192
C00584656,KOLD C.A.S.H GOVERNMENT.,P,P60012242
C00584664,PARADISE COMMITTE,P,P60012267
C00584672,NY HAITIAN STUDENT ALLIANCE,P,P60012283
C00584680,AUSTIN COX FOR PRESIDENT,P,P60012291
C00584714,CAMP PAC,P,P60012309
C00584771,GOD OUR FATHER, JESUS OUR LORD, MINISTRIES,P,P20000444
C00584789,HEAVEN HAMMURABI,P,P60012366
C00584813,DEEZ NUTS FOR PRESIDENT 2016,P,P60009198
C00584821,CRANKY FOR PRESIDENT 2016,P,P60012432
C00584862,PERICOLO FOR PRESIDENT,P,P60012473
C00584870,WOW SUCH PRESIDENT WILL DO STUFF, DOGE 2016,P,P60012275
C00584888,REV. KYLE FOR PRESIDENT 2016,P,P60012549
C00584896,COMMITTEE TO ELECT DANA HOLLIDAY - PSYCHIC PRESIDENT,P,P60012556
C00584904,AMERICANS FOR COMMON SENSE,P,P60012598
C00584920,ZACK SHUTT FOR PRESIDENT, INC.,P,P60012630
C00584953,PAULTESENY2016,P,P60012754
C00584987,CONNOR AND BILLY,P,P60012812
C00584995,ROGER FOR PREZ,P,
C00585018,EVENS ROMAIN,P,
C00585026,IMPERIAL REPLUBICAN COMMITTEE TO ELECT MICHAEL D ELDER,P,P60012887
C00585034,TAXMAN FOR PRESIDENT,P,P60012952
C00585042,PETER FOR PRESIDENT,P,P60012960
C00585067,HIPHOP FOR PRESIDENT,P,P60014271
C00585075,SHARK JUMPERS FOR FYL FRAZEE,P,P60013034
C00585091,SINGLETON FOR PRESIDENT,P,P20002101
C00585117,HAPPY LAUGHTERSON'S MERRY BAND OF UNICORNS FOR STENTOR DANIELSON,P,P60013158
C00585133,ELECT SOCIALISM, ELECT HARMER,P,P60013208
C00585141,MOONEY NOW,P,P60013232
C00585158,COLEEN BUSH,P,P60013265
C00585174,PIRTLE OF PRESIDENT,P,P60013299
C00585182,COMMITTEE TO ELECT BRYAN DENTON,P,P60013331
C00585208,WARSAW PAC,P,P60013364
C00585232,GROVES FOR PRESIDENT,P,P60013372
C00585240,GRAYSON FOR PRESIDENT,P,P60013398
C00585281,THE COOPTASTIC COMMITTEE,P,P60013463
C00585299,JOHN EXLEY IN 2016 SBB,P,P60013471
C00585315,MATTHEW HUTCHINSON FOR PRESIDENT,P,P60013513
C00585349,COMMITTE TO MAKE PEPE THE RAREST,P,P60013547
C00585356,BIN LIFTIN FOR PRESIDENT 2016,P,P60013380
C00585364,ERIE COUNTY,P,P60013562
C00585372,DEENDADISDIC,P,
C00585414,CHELENIE?S SELF,P,P60013620
C00585422,BIN LIFTIN FOR PRESIDENT,P,
C00585489,CHRISTOPHER SIERRA,P,
C00585513,ELWOOD FOR PRESIDENT 2016,P,P60013950
C00585521,MEL STEF FOR PRESIDENT 2016,P,P60013968
C00585539,AMOROSO, JACOB PATRICK,P,P60013984
C00585570,FRIENDS OF SHEWBERT FOR PRESIDENT,P,P60014024
C00585588,'MURICAN MOUSE CAMPAIGN,P,P60014032
C00585604,COMMITTEE TO ELECT ERIC KOST FOR PRESIDENT OF THE US OF AMERICA,P,P60014073
C00585620,COMMITTEE TO ELECT KEVIN EVANS PRESIDENT,P,P60014115
C00585646,MINO BANG,P,
C00585703,RYAN SMITH FOR PRESIDENT 2016,P,P60014198
C00585729,DAKODA FOXX,P,P00004911
C00585786,THE JAMES FOUNDATION,P,P60014347
C00585802,COMMITTEE TO ELECT STEPHEN B COMLEY SR FOR PRESIDENT,P,P60014396
C00585851,PHILL FOR AMERICA,P,P60014461
C00585869,AAAAAAA,P,P60014446
C00585877,AMERICA FOR PHILL,P,P60014461
C00585935,TANNER FOR PRESIDENT,P,P60014503
C00585984,BANNERMAN FOR PRESIDENT,P,P60012788
C00585992,GREEN NORTHCUTT FOR PRESIDENT,P,P60014594
C00586024,THE COMMITTEE FOR NORMAL POLITICS,P,P60014610
C00586040,SAMUEL FALDRAGA FOR 2016,P,
C00586057,PETER W. SHERRILL SECURING AMERICA,P,
C00586081,COMMITTEE OF LIBERTY,P,
C00586107,MICHELLE PAMPINO,P,
C00586123,DR PEPPER,P,P60014693
C00586149,DRAFT COMMITTEE OF ANDREW NOBLE HUGGINS,P,
C00586156,EVERDEEN 2016,P,
C00586164,NOMORECPD 2016 PRESIDENTIAL CAMPAIGN COMMITTEE,P,
C00586172,JESUS FOR PRESIDENT CAMPAIGN COMMITEE,P,P60014768
C00586198,COMMITTEE TO ELECT ANDREW DONELSON,P,P60014784
C00586206,DAVID REED CORNERSTONE CAMPAIGN COMMITTEE,P,P60009164
C00586214,ROBINSON FOR PRESIDENT LLC,P,P60014909
C00586297,MMMM DAT ASS ELECTION COMMITTEE,P,P60014818
C00586305,LIBERTY JUSTICE & ASSOCIATES,P,P60014826
C00586313,FRATERNAL ASSOCIATION NUESTRA DYNASTIA,P,P60015047
C00586321,PARKER BARO FOR PRESIDENCY CAMPAIGN COMMITTEE,P,P60014834
C00586339,CAPTAIN JEFF FOR PRESIDENT OF THE UNITED STATES,P,P60014842
C00586347,SILLY PARTY OF AMERICA,P,P60014867
C00586388,2020 VISION FOR AMERICA,P,P40002446
C00586404,JOHNSON PENDLETON FRIENDS,P,P60015013
C00586420,ADAM CRAIG BAXTER FOR PRESIDENT 2016,P,P60015021
C00586545,THE TERMINATOR PULAK CAMPAIGN,P,P60015088
C00586586,ROBERT TODD QUINCEL SR FOR PRESIDENT,P,P60015112
C00586594,CELESTINO CHORA,P,
C00586677,ANIK FOR PRESIDENT,P,P60015245
C00586784,JERRY TOPICZ,P,P60015302
C00586792,JOE CANADA,P,P60015310
C00586800,COMMITTEE TO ELECT UGLY NATION,P,P60015328
C00586875,KENNEDY K. BROWN PRESIDENTIAL COMMITTEE,P,P60015336
C00586909,ROBERT MANIS  FOR PRESIDENT  2016,P,P60013604
C00586933,COMMITTEE TO ELECT ANDREW D. BASIAGO,P,P60015351
C00586941,MR F CHARLES ADAM FIECHTNER SR,P,P60015369
C00586966,THE GHOST OF MACHO MAN RANDY SAVAGE,P,P60015385
C00586974,MICHAEL FIEDLER FOR THE FINAL PRESIDENT,P,P60015377
C00586990,BATTALION OF BADASSERY,P,P60015401
C00587089,COMMITTEE TO ELECT JAMES RODRIGUEZ FOR PRESIDENT,P,P60015435
C00587121,STEVENSON FOR PRESIDENT 2032,P,P20005336
C00587162,MILLIE HOWARD FOR PRESIDENT 2016,P,P20000550
C00587204,THE LION PRIDE,P,P60015690
C00587238,GARY HINKLE FOR PRESIDENT,P,P60015534
C00587246,JAVIER,P,
C00587253,COMMITTEE TO ELECT LORD WEENUR,P,
C00587295,MISFITS OF ABSENCE KOGNITIVE CREATIONS,P,P60015583
C00587311,ROBERT D MCGEE FOR PRESIDENT,P,P60015591
C00587394,JOE BRITT JR 2016 PRESIDENTIAL "WHAT IF?" CAMPAIGN COMMITTEE,P,P60009206
C00587402,DR BEEBE FOR PRESIDENT,P,P60015609
C00587410,DEVIN GRAY PRESIDENTIAL FUND,P,
C00587428,LEADERSHIP PAC'',P,P60015617
C00587485,ARI ZOLDAN FOR PRESIDENT OF THE UNITED STATES,P,
C00587493,JAMES A. LIBBY FOR PRESIDENT,P,P60012762
C00587535,STEPHEN PATTERSON,P,P60008695
C00587550,CHUCK LYNCH CAMPAIGN COMMITTEE,P,P60015716
C00587568,ONEILL FOR PRESIDENT - ONEILL FOR AMERICA,P,P60015740
C00587642,DEVON MANELSKI FOR PRESIDENT IN 2016 INC,P,P60015773
C00587675,COMMITTEE TO ELECT CURTIS ELMORE,P,P60015799
C00587725,ELVIS BUBBA JONES ORGANISATION,P,P60015617
C00587758,AMERICANS FOR DAVID LIBRACE FOR PRESIDENT 2016,P,P60008638
C00587808,DEMOCRATIC REPUBLIC PARTY,P,
C00587816,DEEZ NUTS 2016,P,P60009198
C00587857,COMMITTEE TO ELECT DEVIN HUMPHREYS PRESIDENT OF THE UNITED STATES,P,
C00587915,TOMMY FOR PRESIDENT,P,P60015922
C00587949,THE EBY FOUNDATION,P,P60015971
C00587956,PRESIDENT SERINO 2016,P,P60015997
C00587980,ANONYMOUS GROUP OF CONSERVATION FOR FREEDOM COMMITTEE,P,P60016037
C00587998,COMMITTEE FOR BAILEY FOR PRESIDENT; THE,P,P60016029
C00588004,COMMITTEE FOR CRAZY CAT LADIES; THE,P,P60016045
C00588012,COMMITTEE FOR MORE TAX FOR LESS PEOPLE; THE,P,P60016060
C00588020,COMMITTEE FOR A BETTER FUTURE; THE,P,P60016052
C00588038,COMMITTEE OF A BETTER GUARDIAN; THE,P,P60016078
C00588046,COMMITTEE OF VANS; THE,P,P60016086
C00588053,COMMITTEE OF FREEDOM BOOTY"S; THE,P,P60016094
C00588061,COMMITTEE OF ANARCHY AND EASY MAC,P,P60016110
C00588079,COMMITTEE OF KYRSTIN; THE,P,P60016102
C00588087,COMMITTEE OF SAMANTHA AND FREEDOM; THE,P,P60016128
